,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,year,month,day,weekday,week_num,temp_f,d_low,d_high,d_avg,w_avg,wavg_to_davg_temp_diff
173,1,0,0,2,8.2,9.09,59,23.9994,8,90,98,12,2011,1,8,5,1,47.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
174,1,0,0,1,8.2,9.09,44,22.0028,7,95,102,13,2011,1,8,5,1,47.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
175,1,0,0,1,8.2,8.335,32,32.9975,12,83,95,14,2011,1,8,5,1,47.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
176,1,0,0,1,8.2,8.335,32,30.0026,5,69,74,15,2011,1,8,5,1,47.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
177,1,0,0,1,7.38,6.82,29,30.0026,8,68,76,16,2011,1,8,5,1,45.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
178,1,0,0,1,6.56,6.06,37,36.9974,5,64,69,17,2011,1,8,5,1,44.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
179,1,0,0,1,5.74,6.06,39,19.9995,3,52,55,18,2011,1,8,5,1,42.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
180,1,0,0,1,5.74,6.06,36,16.9979,4,26,30,19,2011,1,8,5,1,42.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
181,1,0,0,1,4.92,6.06,36,16.9979,0,28,28,20,2011,1,8,5,1,41.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
182,1,0,0,1,4.92,5.305,39,23.9994,2,35,37,21,2011,1,8,5,1,41.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
183,1,0,0,1,4.92,5.305,36,26.0027,1,33,34,22,2011,1,8,5,1,41.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
184,1,0,0,1,4.1,3.03,39,30.0026,0,22,22,23,2011,1,8,5,1,39.0,47.0,39.0,44.166666666666664,52.541666666666664,8.375
185,1,0,0,1,4.1,3.79,42,26.0027,1,24,25,0,2011,1,9,6,1,39.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
186,1,0,0,1,4.1,3.03,42,31.0009,0,12,12,1,2011,1,9,6,1,39.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
187,1,0,0,1,4.1,3.03,46,31.0009,0,11,11,2,2011,1,9,6,1,39.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
188,1,0,0,1,4.1,3.79,46,27.9993,0,4,4,3,2011,1,9,6,1,39.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
189,1,0,0,1,3.28,4.545,53,12.998,0,1,1,4,2011,1,9,6,1,38.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
190,1,0,0,1,3.28,4.545,53,12.998,0,1,1,5,2011,1,9,6,1,38.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
191,1,0,0,1,4.1,4.545,49,19.0012,0,1,1,6,2011,1,9,6,1,39.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
192,1,0,0,1,3.28,4.545,53,12.998,1,5,6,7,2011,1,9,6,1,38.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
193,1,0,0,1,4.1,4.545,49,19.0012,0,10,10,8,2011,1,9,6,1,39.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
194,1,0,0,1,4.92,3.79,46,35.0008,0,19,19,9,2011,1,9,6,1,41.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
195,1,0,0,1,5.74,5.305,43,26.0027,0,49,49,10,2011,1,9,6,1,42.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
196,1,0,0,1,6.56,6.06,40,35.0008,2,47,49,11,2011,1,9,6,1,44.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
197,1,0,0,1,7.38,6.82,37,30.0026,4,79,83,12,2011,1,9,6,1,45.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
198,1,0,0,1,8.2,8.335,34,30.0026,6,69,75,13,2011,1,9,6,1,47.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
199,1,0,0,1,9.02,9.09,32,31.0009,8,64,72,14,2011,1,9,6,1,48.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
200,1,0,0,1,9.02,9.85,35,23.9994,5,77,82,15,2011,1,9,6,1,48.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
201,1,0,0,1,8.2,8.335,34,30.0026,13,79,92,16,2011,1,9,6,1,47.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
202,1,0,0,1,7.38,7.575,37,26.0027,3,59,62,17,2011,1,9,6,1,45.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
203,1,0,0,1,6.56,6.82,40,22.0028,4,44,48,18,2011,1,9,6,1,44.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
204,1,0,0,1,6.56,6.82,43,22.0028,1,40,41,19,2011,1,9,6,1,44.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
205,1,0,0,1,5.74,6.06,46,16.9979,0,38,38,20,2011,1,9,6,1,42.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
206,1,0,0,1,5.74,5.305,46,27.9993,1,19,20,21,2011,1,9,6,1,42.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
207,1,0,0,1,5.74,6.06,46,19.9995,5,10,15,22,2011,1,9,6,1,42.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
208,1,0,0,1,4.92,6.82,50,12.998,0,6,6,23,2011,1,9,6,1,41.0,48.0,38.0,42.083333333333336,52.541666666666664,10.458333333333329
209,1,0,1,1,4.92,6.06,50,19.0012,2,3,5,0,2011,1,10,0,2,41.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
210,1,0,1,1,4.92,6.06,50,19.0012,1,0,1,1,2011,1,10,0,2,41.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
211,1,0,1,1,4.92,6.06,50,15.0013,0,3,3,2,2011,1,10,0,2,41.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
212,1,0,1,1,4.92,6.06,50,15.0013,0,1,1,3,2011,1,10,0,2,41.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
213,1,0,1,1,4.1,6.06,54,8.9981,1,2,3,4,2011,1,10,0,2,39.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
214,1,0,1,1,4.1,5.305,54,16.9979,0,3,3,5,2011,1,10,0,2,39.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
215,1,0,1,1,4.92,6.06,50,19.0012,0,31,31,6,2011,1,10,0,2,41.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
216,1,0,1,1,4.92,6.06,50,15.0013,2,75,77,7,2011,1,10,0,2,41.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
217,1,0,1,2,4.92,6.06,50,19.0012,4,184,188,8,2011,1,10,0,2,41.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
218,1,0,1,2,5.74,6.06,50,16.9979,2,92,94,9,2011,1,10,0,2,42.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
219,1,0,1,2,5.74,6.06,50,19.9995,0,31,31,10,2011,1,10,0,2,42.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
220,1,0,1,2,6.56,6.82,47,19.0012,2,28,30,11,2011,1,10,0,2,44.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
221,1,0,1,2,8.2,9.09,40,19.0012,5,47,52,12,2011,1,10,0,2,47.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
222,1,0,1,2,8.2,9.09,40,19.0012,4,50,54,13,2011,1,10,0,2,47.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
223,1,0,1,2,8.2,9.85,40,15.0013,0,47,47,14,2011,1,10,0,2,47.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
224,1,0,1,2,8.2,9.85,40,15.0013,2,43,45,15,2011,1,10,0,2,47.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
225,1,0,1,1,8.2,10.605,40,8.9981,4,70,74,16,2011,1,10,0,2,47.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
226,1,0,1,1,8.2,11.365,40,7.0015,4,174,178,17,2011,1,10,0,2,47.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
227,1,0,1,1,8.2,9.85,40,15.0013,1,154,155,18,2011,1,10,0,2,47.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
228,1,0,1,1,6.56,8.335,47,11.0014,3,92,95,19,2011,1,10,0,2,44.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
229,1,0,1,1,6.56,8.335,50,11.0014,1,73,74,20,2011,1,10,0,2,44.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
230,1,0,1,1,5.74,6.82,59,12.998,1,37,38,21,2011,1,10,0,2,42.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
231,1,0,1,1,5.74,7.575,59,11.0014,2,22,24,22,2011,1,10,0,2,42.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
232,1,0,1,1,5.74,7.575,59,11.0014,0,18,18,23,2011,1,10,0,2,42.0,47.0,39.0,43.166666666666664,52.541666666666664,9.375
233,1,0,1,1,5.74,8.335,59,7.0015,2,10,12,0,2011,1,11,1,2,42.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
234,1,0,1,1,5.74,7.575,59,11.0014,0,3,3,1,2011,1,11,1,2,42.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
235,1,0,1,2,6.56,7.575,55,12.998,0,3,3,2,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
236,1,0,1,2,6.56,9.09,55,8.9981,0,6,6,5,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
237,1,0,1,2,6.56,9.09,55,8.9981,0,27,27,6,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
238,1,0,1,2,6.56,11.365,55,0.0,2,97,99,7,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
239,1,0,1,2,7.38,10.605,51,6.0032,3,214,217,8,2011,1,11,1,2,45.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
240,1,0,1,2,7.38,9.85,51,11.0014,3,127,130,9,2011,1,11,1,2,45.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
241,1,0,1,2,8.2,10.605,51,11.0014,3,51,54,10,2011,1,11,1,2,47.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
242,1,0,1,2,8.2,10.605,47,8.9981,4,31,35,11,2011,1,11,1,2,47.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
243,1,0,1,2,8.2,11.365,51,7.0015,2,55,57,12,2011,1,11,1,2,47.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
244,1,0,1,2,8.2,11.365,59,6.0032,6,46,52,13,2011,1,11,1,2,47.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
245,1,0,1,2,8.2,11.365,59,6.0032,3,60,63,14,2011,1,11,1,2,47.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
246,1,0,1,2,6.56,9.85,80,6.0032,2,45,47,15,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
247,1,0,1,2,6.56,7.575,86,15.0013,4,72,76,16,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
248,1,0,1,2,6.56,7.575,86,15.0013,6,130,136,17,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
249,1,0,1,3,6.56,9.09,93,7.0015,1,94,95,18,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
250,1,0,1,3,6.56,11.365,93,0.0,0,51,51,19,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
251,1,0,1,3,6.56,7.575,93,12.998,0,32,32,20,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
252,1,0,1,3,6.56,9.85,86,6.0032,0,20,20,21,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
253,1,0,1,3,6.56,9.09,93,7.0015,1,28,29,22,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
254,1,0,1,3,6.56,9.85,93,6.0032,1,18,19,23,2011,1,11,1,2,44.0,47.0,42.0,44.59090909090909,52.541666666666664,7.950757575757571
255,1,0,1,2,6.56,9.85,86,6.0032,0,7,7,0,2011,1,12,2,2,44.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
256,1,0,1,2,6.56,9.09,86,7.0015,0,6,6,1,2011,1,12,2,2,44.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
257,1,0,1,1,5.74,7.575,86,8.9981,0,1,1,2,2011,1,12,2,2,42.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
258,1,0,1,1,5.74,7.575,86,11.0014,0,5,5,5,2011,1,12,2,2,42.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
259,1,0,1,1,4.92,7.575,93,8.9981,0,16,16,6,2011,1,12,2,2,41.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
260,1,0,1,1,5.74,7.575,69,8.9981,0,54,54,7,2011,1,12,2,2,42.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
261,1,0,1,1,6.56,8.335,59,11.0014,3,125,128,8,2011,1,12,2,2,44.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
262,1,0,1,1,6.56,6.82,59,22.0028,3,78,81,9,2011,1,12,2,2,44.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
263,1,0,1,1,7.38,9.09,55,15.0013,0,39,39,10,2011,1,12,2,2,45.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
264,1,0,1,1,8.2,9.09,51,26.0027,3,32,35,11,2011,1,12,2,2,47.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
265,1,0,1,1,8.2,7.575,47,39.0007,3,52,55,12,2011,1,12,2,2,47.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
266,1,0,1,1,9.02,9.85,44,23.9994,0,49,49,13,2011,1,12,2,2,48.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
267,1,0,1,1,8.2,9.09,47,22.0028,0,44,44,14,2011,1,12,2,2,47.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
268,1,0,1,1,8.2,8.335,47,27.9993,1,48,49,15,2011,1,12,2,2,47.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
269,1,0,1,1,9.02,9.85,44,22.0028,5,63,68,16,2011,1,12,2,2,48.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
270,1,0,1,1,8.2,9.09,47,23.9994,0,139,139,17,2011,1,12,2,2,47.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
271,1,0,1,1,8.2,7.575,47,35.0008,2,135,137,18,2011,1,12,2,2,47.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
272,1,0,1,1,7.38,7.575,47,27.9993,1,82,83,19,2011,1,12,2,2,45.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
273,1,0,1,1,6.56,6.82,50,22.0028,2,54,56,20,2011,1,12,2,2,44.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
274,1,0,1,1,6.56,6.82,55,22.0028,0,57,57,21,2011,1,12,2,2,44.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
275,1,0,1,1,6.56,6.06,55,30.0026,1,32,33,22,2011,1,12,2,2,44.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
276,1,0,1,1,5.74,5.305,59,27.9993,1,19,20,23,2011,1,12,2,2,42.0,48.0,41.0,44.77272727272727,52.541666666666664,7.768939393939391
277,1,0,1,1,5.74,6.06,59,19.0012,1,6,7,0,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
278,1,0,1,1,5.74,6.06,50,19.0012,0,2,2,1,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
279,1,0,1,1,5.74,6.06,50,23.9994,0,2,2,2,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
280,1,0,1,1,5.74,6.06,50,22.0028,0,3,3,3,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
281,1,0,1,1,5.74,6.06,50,16.9979,0,4,4,4,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
282,1,0,1,1,5.74,6.06,50,19.9995,0,3,3,5,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
283,1,0,1,1,4.92,7.575,54,8.9981,0,28,28,6,2011,1,13,3,2,41.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
284,1,0,1,1,4.92,7.575,54,8.9981,0,72,72,7,2011,1,13,3,2,41.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
285,1,0,1,1,5.74,6.82,50,12.998,5,197,202,8,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
286,1,0,1,1,5.74,6.06,50,22.0028,2,137,139,9,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
287,1,0,1,2,6.56,6.82,50,23.9994,2,36,38,10,2011,1,13,3,2,44.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
288,1,0,1,2,8.2,8.335,44,30.0026,4,33,37,11,2011,1,13,3,2,47.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
289,1,0,1,1,8.2,8.335,44,27.9993,3,49,52,12,2011,1,13,3,2,47.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
290,1,0,1,1,9.02,9.85,41,30.0026,2,81,83,13,2011,1,13,3,2,48.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
291,1,0,1,1,9.02,9.85,41,26.0027,3,39,42,14,2011,1,13,3,2,48.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
292,1,0,1,1,9.84,10.605,38,19.9995,5,55,60,15,2011,1,13,3,2,50.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
293,1,0,1,1,9.84,10.605,38,23.9994,2,76,78,16,2011,1,13,3,2,50.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
294,1,0,1,1,8.2,9.09,40,19.0012,4,158,162,17,2011,1,13,3,2,47.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
295,1,0,1,1,8.2,9.09,40,22.0028,3,141,144,18,2011,1,13,3,2,47.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
296,1,0,1,1,6.56,7.575,47,16.9979,1,98,99,19,2011,1,13,3,2,44.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
297,1,0,1,1,6.56,7.575,47,15.0013,0,64,64,20,2011,1,13,3,2,44.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
298,1,0,1,1,5.74,6.06,46,19.9995,0,40,40,21,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
299,1,0,1,1,5.74,6.06,46,22.0028,0,30,30,22,2011,1,13,3,2,42.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
300,1,0,1,1,4.92,6.82,50,12.998,1,14,15,23,2011,1,13,3,2,41.0,50.0,41.0,44.125,52.541666666666664,8.416666666666664
301,1,0,1,1,4.92,6.82,50,12.998,0,14,14,0,2011,1,14,4,2,41.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
302,1,0,1,1,4.1,6.06,54,11.0014,0,5,5,1,2011,1,14,4,2,39.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
303,1,0,1,1,4.1,6.06,54,8.9981,0,1,1,2,2011,1,14,4,2,39.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
304,1,0,1,1,4.1,6.82,54,7.0015,0,1,1,3,2011,1,14,4,2,39.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
305,1,0,1,1,4.1,6.82,54,6.0032,0,8,8,5,2011,1,14,4,2,39.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
306,1,0,1,1,4.1,9.09,54,0.0,0,17,17,6,2011,1,14,4,2,39.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
307,1,0,1,1,4.1,6.06,74,11.0014,0,70,70,7,2011,1,14,4,2,39.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
308,1,0,1,1,4.92,8.335,68,0.0,2,156,158,8,2011,1,14,4,2,41.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
309,1,0,1,1,5.74,7.575,69,8.9981,0,117,117,9,2011,1,14,4,2,42.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
310,1,0,1,1,7.38,9.09,55,12.998,4,40,44,10,2011,1,14,4,2,45.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
311,1,0,1,1,7.38,8.335,51,19.0012,6,47,53,11,2011,1,14,4,2,45.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
312,1,0,1,1,8.2,9.85,44,16.9979,2,59,61,12,2011,1,14,4,2,47.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
313,1,0,1,1,9.02,9.85,37,26.0027,4,73,77,13,2011,1,14,4,2,48.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
314,1,0,1,1,9.02,10.605,41,19.0012,5,59,64,14,2011,1,14,4,2,48.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
315,1,0,1,1,9.84,12.12,38,11.0014,9,59,68,15,2011,1,14,4,2,50.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
316,1,0,1,1,9.02,12.12,41,7.0015,3,87,90,16,2011,1,14,4,2,48.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
317,1,0,1,1,9.02,11.365,41,11.0014,4,155,159,17,2011,1,14,4,2,48.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
318,1,0,1,1,8.2,12.88,47,0.0,5,134,139,18,2011,1,14,4,2,47.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
319,1,0,1,1,6.56,9.85,59,6.0032,3,89,92,19,2011,1,14,4,2,44.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
320,1,0,1,1,7.38,12.12,59,0.0,0,68,68,20,2011,1,14,4,2,45.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
321,1,0,1,1,6.56,11.365,69,0.0,4,48,52,21,2011,1,14,4,2,44.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
322,1,0,1,2,6.56,11.365,69,0.0,2,34,36,22,2011,1,14,4,2,44.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
323,1,0,1,2,7.38,12.12,55,0.0,1,26,27,23,2011,1,14,4,2,45.0,50.0,39.0,43.73913043478261,52.541666666666664,8.802536231884055
324,1,0,0,1,7.38,12.12,55,0.0,3,25,28,0,2011,1,15,5,2,45.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
325,1,0,0,2,6.56,9.85,59,6.0032,2,18,20,1,2011,1,15,5,2,44.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
326,1,0,0,2,6.56,9.85,59,6.0032,0,12,12,2,2011,1,15,5,2,44.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
327,1,0,0,2,6.56,11.365,59,0.0,1,7,8,3,2011,1,15,5,2,44.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
328,1,0,0,2,6.56,11.365,59,0.0,0,5,5,4,2011,1,15,5,2,44.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
329,1,0,0,1,6.56,11.365,59,0.0,0,1,1,5,2011,1,15,5,2,44.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
330,1,0,0,1,5.74,8.335,63,7.0015,1,2,3,6,2011,1,15,5,2,42.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
331,1,0,0,1,5.74,10.605,63,0.0,1,9,10,7,2011,1,15,5,2,42.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
332,1,0,0,1,5.74,7.575,63,8.9981,1,22,23,8,2011,1,15,5,2,42.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
333,1,0,0,1,6.56,9.09,64,8.9981,2,31,33,9,2011,1,15,5,2,44.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
334,1,0,0,1,7.38,9.85,59,11.0014,2,57,59,10,2011,1,15,5,2,45.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
335,1,0,0,1,8.2,9.85,55,15.0013,18,54,72,11,2011,1,15,5,2,47.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
336,1,0,0,1,9.84,11.365,48,15.0013,15,74,89,12,2011,1,15,5,2,50.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
337,1,0,0,1,11.48,12.88,38,19.9995,21,80,101,13,2011,1,15,5,2,53.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
338,1,0,0,1,12.3,14.395,39,19.0012,26,92,118,14,2011,1,15,5,2,54.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
339,1,0,0,2,13.12,15.91,36,12.998,21,108,129,15,2011,1,15,5,2,56.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
340,1,0,0,2,13.94,16.665,34,12.998,33,95,128,16,2011,1,15,5,2,57.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
341,1,0,0,2,13.12,15.15,36,19.0012,29,54,83,17,2011,1,15,5,2,56.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
342,1,0,0,2,12.3,14.395,45,16.9979,15,69,84,18,2011,1,15,5,2,54.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
343,1,0,0,2,13.12,15.15,39,16.9979,14,60,74,19,2011,1,15,5,2,56.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
344,1,0,0,2,13.12,15.15,39,16.9979,6,35,41,20,2011,1,15,5,2,56.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
345,1,0,0,2,13.12,15.15,39,15.0013,6,51,57,21,2011,1,15,5,2,56.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
346,1,0,0,2,12.3,15.91,42,7.0015,0,26,26,22,2011,1,15,5,2,54.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
347,1,0,0,1,12.3,14.395,45,19.0012,5,39,44,23,2011,1,15,5,2,54.0,57.0,42.0,49.291666666666664,52.541666666666664,3.25
348,1,0,0,1,10.66,15.15,56,0.0,6,33,39,0,2011,1,16,6,2,51.0,53.0,45.0,49.041666666666664,52.541666666666664,3.5
349,1,0,0,1,10.66,13.635,56,8.9981,4,19,23,1,2011,1,16,6,2,51.0,53.0,45.0,49.041666666666664,52.541666666666664,3.5
350,1,0,0,1,10.66,14.395,56,6.0032,3,13,16,2,2011,1,16,6,2,51.0,53.0,45.0,49.041666666666664,52.541666666666664,3.5
